"sparse weighted graph embedding,"
9686,-2.9996896,-0.77162254
9687,-2.9508617,-0.7717488
9688,-2.9665453,-0.77278715
9689,-2.913688,-0.758247
9690,-2.9215403,-0.7581066
9691,-2.9451325,-0.7671621
9692,-2.9716487,-0.75914747
9693,-2.9512508,-0.76049185
9694,-2.950717,-0.75754946
9695,-2.971784,-0.768125
9696,-2.9494832,-0.76173276
9697,-2.975474,-0.7720671
9698,-3.0120332,-0.78704494
9699,-3.0369427,-0.7810837
9700,-2.9765842,-0.7930916
9701,-2.940796,-0.76775813
9702,-2.917542,-0.7769004
9703,-2.9195652,-0.76937443
9704,-2.8832877,-0.7666477
9705,-2.8973196,-0.7729989
9706,-2.9046886,-0.7482465
9707,-2.837173,-0.7489538
9708,-2.855791,-0.7540054
9709,-2.8422797,-0.7598042
9710,-2.8721418,-0.7751533
9711,-2.8597329,-0.75872755
9712,-2.7009132,-0.72993165
9713,-2.7806377,-0.73777425
9714,-2.7313411,-0.72663987
9715,-2.642592,-0.7126002
9716,-2.6474955,-0.7203562
9717,-2.666824,-0.71929294
9718,-2.7907288,-0.73873156
9719,-2.7997596,-0.73219544
9720,-2.8055856,-0.7526664
9721,-2.8268068,-0.764936
9722,-2.830415,-0.7721074
9723,-2.8362184,-0.77002424
9724,-2.7640185,-0.72708243
9725,-2.7617815,-0.74775374
9726,-2.891741,-0.7871029
9727,-2.8810875,-0.76740617
9728,-2.8548431,-0.7548715
9729,-2.9151278,-0.77338153
9730,-2.907612,-0.7715136
9731,-3.0043533,-0.80404776
9732,-3.002612,-0.7946245
9733,-2.9619925,-0.77386254
9734,-2.9723008,-0.77174574
9735,-3.0443747,-0.79437965
9736,-2.9882977,-0.7814457
9737,-2.980242,-0.78901976
9738,-2.951039,-0.7752235
9739,-3.0115447,-0.7891744
9740,-2.9476635,-0.77774674
9741,-2.9566998,-0.77429175
9742,-2.9172783,-0.76323074
9743,-2.9253817,-0.7645752
9744,-2.8736112,-0.7561386
9745,-2.8805478,-0.769214
9746,-2.7865272,-0.73044133
9747,-2.770135,-0.7233163
9748,-2.6872625,-0.71737295
9749,-2.6828759,-0.70537937
9750,-2.7078736,-0.7225586
9751,-2.7042239,-0.725175
9752,-2.7626545,-0.730377
9753,-2.7427406,-0.7252
9754,-2.7612653,-0.7432065
9755,-2.757789,-0.74863
9756,-2.7657354,-0.73516303
9757,-2.7815738,-0.7667777
9758,-2.7799802,-0.7464003
9759,-2.7726214,-0.7394934
9760,-2.8108866,-0.7624411
9761,-2.7774818,-0.74523044
9762,-2.660965,-0.7225445
9763,-2.670266,-0.72131383
9764,-2.5398633,-0.7053944
9765,-2.5055954,-0.692553
9766,-2.5137053,-0.69660026
9767,-2.5308204,-0.6995887
9768,-2.5152884,-0.6841941
9769,-2.4798672,-0.679471
9770,-2.5337172,-0.69592816
9771,-2.5586681,-0.7031394
9772,-2.6337368,-0.7154765
9773,-2.6983488,-0.72810644
9774,-2.573321,-0.69870037
9775,-2.6061985,-0.7033491
9776,-2.5386455,-0.6952995
9777,-2.4462273,-0.6661127
9778,-2.4964647,-0.68878156
9779,-2.486324,-0.69515586
9780,-2.4641743,-0.6569156
9781,-2.4252827,-0.6539536
9782,-2.4229882,-0.6583184
9783,-2.513002,-0.67611724
9784,-2.454572,-0.6708154
9785,-2.4543703,-0.6604172
9786,-2.4676137,-0.6631448
9787,-2.4594452,-0.6529374
9788,-2.4996257,-0.681657
9789,-2.5109055,-0.67401904
9790,-2.5217528,-0.67475367
9791,-2.529072,-0.68982196
9792,-2.456437,-0.673767
9793,-2.4153104,-0.6628542
9794,-2.4228497,-0.65752053
9795,-2.3808508,-0.65668434
9796,-2.40629,-0.64837056
9797,-2.363461,-0.64691496
9798,-2.3736985,-0.6273918
9799,-2.4364672,-0.65353787
9800,-2.4120498,-0.65286714
9801,-2.410666,-0.6564809
9802,-2.4357474,-0.6423491
9803,-2.4792204,-0.6619014
9804,-2.4827812,-0.6687453
9805,-2.4853058,-0.671986
9806,-2.468791,-0.6580784
9807,-2.39508,-0.64266837
9808,-2.351865,-0.63814765
9809,-2.3619115,-0.65667814
9810,-2.3649886,-0.6550685
9811,-2.4231107,-0.6464289
9812,-2.4258227,-0.63893723
9813,-2.3791728,-0.65214306
9814,-2.4231355,-0.6581982
9815,-2.4161918,-0.6471728
9816,-2.4310486,-0.6583367
9817,-2.372911,-0.6496029
9818,-2.4201822,-0.65014064
9819,-2.3885577,-0.65138555
9820,-2.3870003,-0.6496213
9821,-2.4097676,-0.657022
9822,-2.4022346,-0.64785343
9823,-2.421202,-0.66066915
9824,-2.4254673,-0.6595856
9825,-2.4686441,-0.6714784
9826,-2.431527,-0.6691712
9827,-2.3757257,-0.65185094
9828,-2.3318136,-0.6458545
9829,-2.3318286,-0.644219
9830,-2.4124234,-0.64159214
9831,-2.347927,-0.6434678
9832,-2.2461956,-0.6264734
9833,-2.2038243,-0.5979763
9834,-2.2053757,-0.6106521
9835,-2.1644049,-0.6017445
9836,-2.1203334,-0.60431165
9837,-2.1509423,-0.59422964
9838,-2.1638258,-0.6038899
9839,-2.159952,-0.6008367
9840,-2.1586363,-0.60711867
9841,-2.1601238,-0.60920817
9842,-2.103962,-0.597159
9843,-2.0752847,-0.5748057
9844,-2.083951,-0.5939149
9845,-2.0716617,-0.5759156
9846,-2.0399635,-0.5838791
9847,-2.0414317,-0.5901005
9848,-2.0542161,-0.5749349
9849,-2.019469,-0.5676007
9850,-2.0437868,-0.57618016
9851,-2.058196,-0.5754084
9852,-2.0768197,-0.5812872
9853,-2.1024964,-0.5824443
9854,-2.195096,-0.6039502
9855,-2.1030602,-0.57356304
9856,-2.114531,-0.5954539
9857,-2.086713,-0.5819014
9858,-2.1075563,-0.5929916
9859,-2.1556761,-0.6019051
9860,-2.134975,-0.5940025
9861,-2.1734908,-0.6081294
9862,-2.176469,-0.6056484
9863,-2.1994455,-0.61798227
9864,-2.1339157,-0.60202724
9865,-2.1208944,-0.6046235
9866,-2.1152742,-0.59681314
9867,-2.0474048,-0.5867363
9868,-2.1043208,-0.6015191
9869,-2.2055001,-0.6036783
9870,-2.3038156,-0.62785167
9871,-2.3234363,-0.6351112
9872,-2.3108404,-0.621313
9873,-2.3756566,-0.6389331
9874,-2.3883145,-0.642145
9875,-2.388221,-0.6464019
9876,-2.3630464,-0.6339652
9877,-2.3869205,-0.65225047
9878,-2.388089,-0.6483912
9879,-2.390478,-0.6403237
9880,-2.395705,-0.6512155
9881,-2.4533412,-0.64763325
9882,-2.4898524,-0.6667875
9883,-2.5352066,-0.6751874
9884,-2.6149318,-0.6840441
9885,-2.587158,-0.68401784
9886,-2.5794458,-0.6921595
9887,-2.6098745,-0.69940245
9888,-2.6594098,-0.71829456
9889,-2.608523,-0.68485814
9890,-2.5655963,-0.6857718
9891,-2.610816,-0.6915549
9892,-2.6404462,-0.6893933
9893,-2.589961,-0.7000043
9894,-2.6139054,-0.6979651
9895,-2.6447678,-0.7146081
9896,-2.7168667,-0.7347684
9897,-2.7296987,-0.7323634
9898,-2.7295005,-0.73179173
9899,-2.6002882,-0.68838304
9900,-2.5898044,-0.6828497
9901,-2.7181048,-0.70269346
9902,-2.6373851,-0.7087532
9903,-2.6078625,-0.6960308
9904,-2.7404575,-0.73330176
9905,-2.7511473,-0.7341244
9906,-2.69323,-0.71325827
9907,-2.637498,-0.72272545
9908,-2.6334426,-0.68785113
9909,-2.6268983,-0.6930188
9910,-2.5763986,-0.68769056
9911,-2.651355,-0.6990673
9912,-2.6766174,-0.7023893
9913,-2.6790462,-0.7094293
9914,-2.6190362,-0.7041514
9915,-2.7018487,-0.7015446
9916,-2.7484899,-0.7242222
9917,-2.7989101,-0.7206792
9918,-2.8021297,-0.73335713
9919,-2.7405875,-0.7161473
9920,-2.7056515,-0.7127711
9921,-2.7900403,-0.7315295
9922,-2.8656664,-0.7525639
9923,-2.8725038,-0.74134254
9924,-2.9233525,-0.7739335
9925,-2.8850844,-0.75383806
9926,-2.9270842,-0.7582752
9927,-2.992582,-0.7749828
9928,-3.0009673,-0.76913637
9929,-2.973807,-0.76484567
9930,-2.9564688,-0.765772
9931,-2.9961236,-0.78628564
9932,-2.9485795,-0.77739495
9933,-2.866587,-0.7547944
9934,-2.8620086,-0.75126344
9935,0.102505386,-0.027188795
9936,-3.9494772,-0.9841761
9937,-3.9582443,-0.9937292
9938,-3.9766517,-0.9987107
9939,-3.8984754,-0.9824197
9940,-3.913447,-0.98400056
9941,-3.9758058,-1.0083946
9942,-3.986324,-0.99777204
9943,-3.8127913,-0.97369105
9944,-3.8462286,-0.9803583
9945,-3.830764,-0.96801174
9946,-3.6241658,-0.92329925
9947,-3.4922817,-0.89670014
9948,-3.5709264,-0.922257
9949,-3.4620926,-0.89251435
9950,-3.5007782,-0.9133651
9951,-3.510092,-0.92870724
9952,-3.4519422,-0.887203
9953,-3.4708736,-0.9031141
9954,-3.480393,-0.90965956
9955,-3.4826744,-0.9171216
9956,-3.2373562,-0.8289109
9957,-3.1989703,-0.8415562
9958,-3.1550217,-0.8299701
9959,-3.1619735,-0.83185256
9960,-3.1056447,-0.8358818
9961,-3.1202242,-0.824361
9962,-3.1050868,-0.82566994
9963,-2.9821558,-0.7834878
9964,-2.9901955,-0.7926721
9965,-3.0016956,-0.79521817
9966,-3.0238543,-0.7948718
9967,-3.0621226,-0.8111608
9968,-3.0585742,-0.8185968
9969,-3.026739,-0.81185013
9970,-2.972027,-0.78832316
9971,-3.0268798,-0.8063752
9972,-3.07258,-0.83327734
9973,-3.1044335,-0.83689445
9974,-3.1220293,-0.8409817
9975,-2.898226,-0.78552556
9976,-2.9907198,-0.7999948
9977,-2.8804317,-0.77737373
9978,-2.8856387,-0.77161604
9979,-2.827947,-0.7559392
9980,-2.7676969,-0.7229735
9981,-2.768006,-0.7347065
9982,-2.6928928,-0.69947636
9983,-2.7260773,-0.711477
9984,-2.8032167,-0.71848565
9985,-2.7493036,-0.7272262
9986,-2.762505,-0.7264907
9987,-2.6813018,-0.7145903
9988,-2.6821659,-0.7091706
9989,-2.7417078,-0.72329366
9990,-2.7272112,-0.71470124
9991,-2.6604111,-0.70843273
9992,-2.6239142,-0.7019468
9993,-2.612405,-0.70575774
9994,-2.676463,-0.7008753
9995,-2.7320826,-0.7305762
9996,-2.7513077,-0.71494657
9997,-2.7685971,-0.72785044
9998,-2.7191243,-0.7190672
9999,-2.722722,-0.72776026
10000,-2.7705617,-0.7206744
10001,-2.7184734,-0.71108544
10002,-2.6692393,-0.71109354
10003,-2.679959,-0.7088635
10004,-2.6120024,-0.6986064
10005,-2.5266569,-0.66641533
10006,-2.5287125,-0.6762499
10007,-2.551052,-0.69499826
10008,-2.5712888,-0.68521
10009,-2.5465784,-0.68399155
10010,-2.5552704,-0.6857544
10011,-2.534209,-0.6809148
10012,-2.5560203,-0.68361425
10013,-2.4518726,-0.6472869
10014,-2.4025624,-0.6541339
10015,-2.406149,-0.65718204
10016,-2.3419633,-0.6429221
10017,-2.4138556,-0.65136915
10018,-2.3839586,-0.65240026
10019,-2.359504,-0.6351246
10020,-2.3430257,-0.65003806
10021,-2.349051,-0.63892573
10022,-2.3875391,-0.6529456
10023,-2.3931096,-0.6398898
10024,-2.4857142,-0.6724482
10025,-2.503115,-0.6643788
10026,-2.5027764,-0.67290133
10027,-2.4806216,-0.6686365
10028,-2.4355612,-0.6622771
10029,-2.4979177,-0.6706225
10030,-2.4534285,-0.6670195
10031,-2.4390678,-0.6626812
10032,-2.3940105,-0.6386036
10033,-2.311312,-0.6351648
10034,-2.2944386,-0.6158643
10035,-2.291176,-0.63657016
10036,-2.2874756,-0.6187505
10037,-2.2664726,-0.61288005
10038,-2.246321,-0.62827146
10039,-2.2398555,-0.6187638
10040,-2.2458634,-0.6176815
10041,-2.2974212,-0.61569864
10042,-2.2937682,-0.62254626
10043,-2.2702713,-0.6165836
10044,-2.2896936,-0.6178626
10045,-2.2756948,-0.6118354
10046,-2.3152688,-0.61848885
10047,-2.3181837,-0.6236546
10048,-2.3007736,-0.61121947
10049,-2.2674172,-0.60717946
10050,-2.3008275,-0.6050414
10051,-2.287018,-0.6202069
10052,-2.2927547,-0.5980117
10053,-2.4167902,-0.64581037
10054,-2.4175756,-0.6503259
10055,-2.4118743,-0.63523424
10056,-2.4340122,-0.6477047
10057,-2.412795,-0.6543309
10058,-2.5024457,-0.6747393
10059,-2.5073843,-0.673976
10060,-2.4858057,-0.661026
10061,-2.5335524,-0.6697278
10062,-2.5099933,-0.6704802
10063,-2.4896014,-0.66799057
10064,-2.4780574,-0.66647285
10065,-2.4949949,-0.66560286
10066,-2.4917297,-0.6636308
10067,-2.4527435,-0.64703166
10068,-2.5108643,-0.6574447
10069,-2.514075,-0.6653795
10070,-2.5883198,-0.6725298
10071,-2.561343,-0.67952573
10072,-2.5868113,-0.6802012
10073,-2.5888963,-0.668146
10074,-2.633357,-0.68116367
10075,-2.6128538,-0.687823
10076,-2.5533092,-0.6791543
10077,-2.5653155,-0.6738312
10078,-2.5721483,-0.6729326
10079,-2.4353814,-0.6419765
10080,-2.3568025,-0.6214559
10081,-2.326019,-0.6156288
10082,-2.3453908,-0.63627946
10083,-2.3339522,-0.61712754
10084,-2.3322036,-0.62747866
10085,-2.3417869,-0.6254777
10086,-2.3605702,-0.6396019
10087,-2.286622,-0.6164392
10088,-2.3037984,-0.61199766
10089,-2.3125215,-0.630906
10090,-2.3120434,-0.62367445
10091,-2.323768,-0.63403934
10092,-2.3070931,-0.6287484
10093,-2.2630892,-0.6159089
10094,-2.2115357,-0.61347604
10095,-2.1757565,-0.59895605
10096,-2.1762896,-0.59026754
10097,-2.1358051,-0.58858675
10098,-2.125617,-0.598974
10099,-2.1463978,-0.583611
10100,-2.102166,-0.57131904
10101,-2.098678,-0.57916385
10102,-2.1366708,-0.57971025
10103,-2.1119068,-0.5734081
10104,-2.1332815,-0.5801408
10105,-2.1295083,-0.57154715
10106,-2.1328368,-0.58433795
10107,-2.1205034,-0.5826667
10108,-2.194553,-0.588047
10109,-2.1402872,-0.5866479
10110,-2.174859,-0.58396846
10111,-2.1707754,-0.6003477
10112,-2.1996617,-0.5997626
10113,-2.216774,-0.5978788
10114,-2.224786,-0.5981713
10115,-2.2232656,-0.5990359
10116,-2.2642188,-0.6143574
10117,-2.3679874,-0.6298859
10118,-2.3947093,-0.63307095
10119,-2.405532,-0.6372805
10120,-2.398522,-0.6441791
10121,-2.4110703,-0.6339004
10122,-2.4189215,-0.6443187
10123,-2.400009,-0.64182615
10124,-2.3234031,-0.60133916
10125,-2.3507166,-0.6234826
10126,-2.3860927,-0.6299226
10127,-2.3047664,-0.6198701
10128,-2.2699277,-0.61805314
10129,-2.2055686,-0.5932245
10130,-2.209358,-0.6013684
10131,-2.2414818,-0.6138869
10132,-2.262436,-0.614145
10133,-2.255932,-0.6143567
10134,-2.2347171,-0.6167074
10135,-2.2319021,-0.6044397
10136,-2.175218,-0.6065359
10137,-2.2045372,-0.6031985
10138,-2.1585836,-0.5829943
10139,-2.1697848,-0.59225446
10140,-2.1835,-0.600199
10141,-2.239659,-0.5943291
10142,-2.2039855,-0.6043897
10143,-2.1876638,-0.5940775
10144,-2.1833806,-0.59157693
10145,-2.24147,-0.62801665
10146,-2.223823,-0.6192168
10147,-2.2530334,-0.6256235
10148,-2.2370172,-0.6151645
10149,-2.2700684,-0.6161626
10150,-2.2984936,-0.62205297
10151,-2.3016617,-0.62456024
10152,-2.324634,-0.6373537
10153,-2.3489816,-0.65620047
10154,-2.3582604,-0.64080006
10155,-2.3790026,-0.6458391
10156,-2.3709795,-0.6550746
10157,-2.4449983,-0.6646201
10158,-2.5014806,-0.6662826
10159,-2.4437509,-0.64498836
10160,-2.4781084,-0.65811336
10161,-2.6503143,-0.6959422
10162,-2.654682,-0.69976854
10163,-2.605357,-0.68151045
10164,-2.6245656,-0.68406796
10165,-2.7672691,-0.7306919
10166,-2.9376698,-0.7662333
10167,-3.0653331,-0.79511964
10168,-3.016573,-0.7899724
10169,-3.027456,-0.7960859
10170,-3.0243425,-0.785781
10171,-2.9940019,-0.77724475
10172,-3.0804296,-0.79607075
10173,-3.1902454,-0.83068573
10174,-3.060979,-0.7932302
10175,-3.0835602,-0.7964593
10176,-3.1738322,-0.815115
10177,-3.2328007,-0.8340098
10178,-3.2536926,-0.8478552
10179,-3.299745,-0.8401442
10180,-3.4698324,-0.8891523
10181,-3.4683394,-0.88432723
10182,-3.4148996,-0.87453455
10183,-3.3504498,-0.8579144
10184,-3.3548484,-0.8566667
10185,-3.4431682,-0.8855826
10186,-3.4580128,-0.89360076
10187,-3.4893684,-0.88141114
10188,-3.5037344,-0.89783555
10189,-3.4278982,-0.8701198
10190,-3.5580955,-0.911494
10191,-3.5687973,-0.9146181
10192,-3.568997,-0.930191
10193,-3.5728757,-0.92520493
10194,-3.5734026,-0.9189703
10195,-3.5490942,-0.9263466
10196,-3.8096714,-0.99139625
10197,-3.812079,-1.0058935
10198,-3.838109,-1.0059472
10199,-3.8473158,-1.0026494
10200,-3.844261,-0.99981034
10201,-3.8570871,-1.006093
10202,-3.872419,-1.0072907
10203,-3.6720066,-0.95775586
10204,-3.7389853,-0.9840827
10205,-3.5227776,-0.9174089
10206,-3.53213,-0.92746425
10207,-3.5486066,-0.923183
10208,-3.492836,-0.88730115
10209,-3.5728345,-0.9282694
10210,-3.6312335,-0.9469587
10211,-3.634505,-0.93746567
10212,-3.6329892,-0.93605244
10213,-3.683652,-0.9498828
10214,-3.8056612,-0.9793447
10215,-3.8011038,-0.97017294
10216,-3.8191926,-0.9736863
10217,-3.7449486,-0.95957077
10218,-3.8190336,-0.9728373
10219,-4.0369954,-1.0245045
10220,-4.007635,-1.0299232
10221,-3.9685557,-1.0083045
10222,-4.142056,-1.0499047
10223,-4.142507,-1.0572915
10224,-4.1616244,-1.0674025
10225,-4.1628456,-1.0565355
10226,-4.2337418,-1.0655156
10227,-4.2348638,-1.0733514
10228,-4.242258,-1.0677785
10229,-4.2689056,-1.0775203
10230,-4.280757,-1.0906171
10231,-4.273213,-1.0773313
10232,-4.0417376,-1.0266385
10233,-4.084259,-1.0317792
10234,-4.3238974,-1.1021678
10235,0.013346818,0.037107904
10236,0.13118646,-0.1461711
10237,-0.14150515,0.18910064
10238,0.22512661,-0.0054475367
10239,0.032735873,0.17492998
10240,0.14912081,-0.07703611
10241,-4.077209,-1.0241464
10242,-3.8624573,-0.96967274
10243,-3.5147026,-0.88700444
10244,-3.538063,-0.898424
10245,-3.537343,-0.8933967
10246,-3.5601804,-0.9064405
10247,-3.5671685,-0.9136053
10248,-3.4140592,-0.8775038
10249,-3.3216748,-0.85233134
10250,-3.3518648,-0.8569211
10251,-3.346664,-0.86419034
10252,-3.3073082,-0.8422887
10253,-3.2340016,-0.8434119
10254,-3.2688906,-0.8559317
10255,-3.2555335,-0.8707249
10256,-3.2030027,-0.84756297
10257,-3.2521882,-0.8453779
10258,-3.3931665,-0.902281
10259,-3.4027658,-0.92610854
10260,-3.399104,-0.92545193
10261,-3.4106164,-0.9249905
10262,-3.421973,-0.9291897
10263,-3.4351828,-0.93451524
10264,-3.449973,-0.9230024
10265,-3.4551005,-0.93128514
10266,-3.4566834,-0.9301669
10267,-3.4831414,-0.93934274
10268,-3.487618,-0.9351364
10269,-3.4990063,-0.94569653
10270,-3.5152485,-0.9440325
10271,-3.2818158,-0.88496965
10272,-3.205274,-0.862679
10273,-3.2732606,-0.8818909
10274,-3.2798393,-0.8972431
10275,-3.2186491,-0.8720297
10276,-3.1904516,-0.85020125
10277,-3.2112968,-0.85682344
10278,-3.0179327,-0.77644646
10279,-3.0855036,-0.7956513
10280,-3.1894367,-0.8398719
10281,-3.2445066,-0.8576124
10282,-3.2228322,-0.8518218
10283,-3.2448885,-0.8544624
10284,-3.2183614,-0.8467019
10285,-3.1938872,-0.8399064
10286,-3.2471411,-0.84921455
10287,-3.18441,-0.84131384
10288,-3.266282,-0.8465966
10289,-3.2587402,-0.84397984
10290,-3.3297987,-0.8560747
10291,-3.4787834,-0.8984943
10292,-3.3910117,-0.87556386
10293,-3.457198,-0.8941304
10294,-3.5658748,-0.92225707
10295,-3.5561714,-0.9138327
10296,-3.5501199,-0.91347766
10297,-3.5088854,-0.9020473
10298,-3.5238445,-0.91397816
10299,-3.4948273,-0.89742076
10300,-3.5773683,-0.92486167
10301,-3.5906758,-0.9212194
10302,-3.5794108,-0.9283902
10303,-3.6093674,-0.93820405
10304,-3.4981413,-0.91071165
10305,-3.4648123,-0.8994723
10306,-3.452972,-0.8956688
10307,-3.338114,-0.8621375
10308,-3.3442676,-0.86410666
10309,-3.3438258,-0.86071503
10310,-3.4246435,-0.88788474
10311,-3.7128353,-0.95585984
10312,-3.7023916,-0.9756445
10313,-3.7185314,-0.96333325
10314,-3.7295434,-0.96735716
10315,-3.7448008,-0.9657855
10316,-3.7470593,-0.97229785
10317,-3.7006984,-0.9564281
10318,-3.6915998,-0.9671648
10319,-3.7043085,-0.9701959
10320,-3.6331484,-0.9387887
10321,-3.6096227,-0.9420529
10322,-3.679334,-0.93953204
10323,-3.690325,-0.9419115
10324,-3.870382,-1.0008051
10325,-3.8772268,-1.008454
10326,-3.8982537,-1.00737
10327,-3.9000175,-1.011781
10328,-3.9152577,-1.014852
10329,-3.8282697,-0.98370486
10330,-4.0221877,-1.0386397
10331,-4.0351105,-1.0356996
10332,-4.052987,-1.0440102
10333,-4.0608497,-1.0473406
10334,-4.372829,-1.1285684
10335,-4.3874574,-1.1148854
10336,-4.413288,-1.1380976
10337,-4.411473,-1.1355724
10338,-4.1108427,-1.0729032
10339,-4.152909,-1.0682747
10340,-4.2934127,-1.1024123
10341,-4.3074756,-1.110415
10342,-4.1374555,-1.0597945
10343,-4.1316,-1.0613489
10344,-4.457489,-1.1322657
10345,-4.477922,-1.1404699
10346,-4.4890146,-1.1427475
10347,-4.5137415,-1.1483526
10348,-4.5386405,-1.1597176
10349,-4.5146794,-1.143876
10350,-4.504436,-1.1545972
10351,-4.5436425,-1.158712
10352,-4.5664477,-1.1552404
10353,-4.5735054,-1.1620532
10354,-4.4634256,-1.1611944
10355,-4.493161,-1.1604718
10356,-4.4926934,-1.1565996
10357,-4.238164,-1.0959791
10358,-4.068893,-1.0531718
10359,-4.0758715,-1.0600569
10360,-3.9035993,-1.0233834
10361,-3.9108355,-1.0276397
10362,-4.0990458,-1.0775223
10363,-4.110031,-1.0829483
10364,-4.1306458,-1.0869937
10365,-4.1401863,-1.0878233
10366,-4.173223,-1.0937542
10367,-4.177531,-1.1040461
10368,-4.184667,-1.0998583
10369,-4.1385727,-1.0935103
10370,-4.138078,-1.0867603
10371,-4.15585,-1.0832515
10372,-4.654479,-1.2202696
10373,-4.678042,-1.221216
10374,-4.6876287,-1.2333001
10375,-4.7252407,-1.2420771
10376,-4.7310014,-1.2501024
10377,-4.7608476,-1.2337363
10378,-4.7661214,-1.2352124
10379,-4.7307057,-1.2389967
10380,-4.7501283,-1.2322435
10381,-4.7683167,-1.2329564
10382,-4.7931647,-1.2444513
10383,-4.7936683,-1.2470171
10384,-4.219426,-1.0872036
10385,-4.159019,-1.0703217
10386,-4.266342,-1.112363
10387,-4.288267,-1.1200018
10388,-4.2982106,-1.1229349
10389,-4.31174,-1.1286892
10390,-4.33645,-1.132701
10391,-4.151243,-1.0822513
10392,-4.13721,-1.0652508
10393,-4.1177464,-1.0628337
10394,-4.160896,-1.0822364
10395,-4.237591,-1.095064
10396,-4.28248,-1.1153803
10397,-4.900747,-1.270981
10398,-4.9314876,-1.278708
10399,-4.8970513,-1.2725182
10400,-4.9086003,-1.272433
10401,-4.958605,-1.2974702
10402,-4.9201293,-1.2906502
10403,-4.9756637,-1.3032209
10404,-4.9825096,-1.2987932
10405,-4.9996924,-1.3080536
10406,-5.044087,-1.3073927
10407,-4.423175,-1.1566033
10408,-4.461769,-1.1506985
10409,-4.5259953,-1.1718631
10410,-4.5465465,-1.1830156
10411,-4.5426803,-1.1800839
10412,-4.576725,-1.1801596
10413,-4.586679,-1.1925474
10414,-4.5693307,-1.1833379
10415,-4.9551697,-1.2768162
10416,-4.978899,-1.2887408
10417,-5.0006423,-1.2857579
10418,-5.0065565,-1.289706
10419,-4.985549,-1.2884885
10420,-5.0662513,-1.2996933
10421,-5.0056686,-1.2876083
10422,-4.5998254,-1.1787978
10423,-4.717182,-1.2115835
10424,-4.7228775,-1.2127782
10425,0.0746902,0.05113768
10426,0.0032543854,-0.24239476
10427,-0.046918314,-0.13547236
10428,-4.686898,-1.2144928
10429,-4.663918,-1.1937335
10430,-5.0857177,-1.3150593
10431,-5.13318,-1.3344653
10432,-5.1050944,-1.3265051
10433,-4.4756994,-1.1610405
10434,-4.5022473,-1.1628633
10435,-4.4990335,-1.1618922
10436,-4.511079,-1.1694292
10437,-4.527194,-1.1726087
10438,-4.526885,-1.1713352
10439,-4.5674834,-1.1729757
10440,-4.1940436,-1.0890692
10441,-4.0937037,-1.0552683
10442,-4.088632,-1.0586865
10443,-4.222401,-1.0956415
10444,-4.238955,-1.113194
10445,-4.245732,-1.1116319
10446,-4.2477694,-1.0964239
10447,-4.2863116,-1.1246818
10448,-3.9757257,-1.0331415
10449,-3.9702208,-1.0205213
10450,-3.9666429,-1.038396
10451,-3.9474423,-1.0308404
10452,-3.9532669,-1.0388993
10453,-3.9634273,-1.0318118
10454,-3.901898,-1.0194005
10455,-3.8677511,-1.0029525
10456,-3.8901365,-1.0185145
10457,-4.0131307,-1.0430368
10458,-4.030781,-1.0558975
10459,-3.7918434,-0.98101383
10460,-3.6282072,-0.9395685
10461,-3.337226,-0.8848041
10462,-3.3520656,-0.88556176
10463,-3.2250028,-0.8386624
10464,-3.100027,-0.8150192
10465,-3.154094,-0.82258713
10466,-2.978916,-0.7764284
10467,-2.8281577,-0.75456583
10468,-2.7116492,-0.71855336
10469,-2.6401734,-0.7126697
10470,-2.566277,-0.6830715
10471,-2.4823825,-0.6710055
10472,-2.4761972,-0.67077637
10473,-2.4719532,-0.6708382
10474,-2.4912105,-0.6572003
10475,-2.4283864,-0.6533892
10476,-2.3898833,-0.6527745
10477,-2.4102414,-0.6567997
10478,-2.4397182,-0.656238
10479,-2.4273279,-0.64644367
10480,-2.4312572,-0.6442651
10481,-2.3489544,-0.6499477
10482,-2.3603952,-0.6339972
10483,-2.3590662,-0.6436413
10484,-2.3569272,-0.6584992
10485,-2.3867235,-0.65881544
10486,-2.3928707,-0.65813917
10487,-2.3735487,-0.65197504
10488,-2.3734417,-0.67354655
10489,-2.3825252,-0.6535806
10490,-2.3376782,-0.65517
10491,-2.3222284,-0.64632636
10492,-2.248146,-0.62426585
10493,-2.2422345,-0.63173556
10494,-2.142898,-0.6044992
10495,-2.1334999,-0.60845965
10496,-2.1655533,-0.5990178
10497,-2.1738613,-0.6086557
10498,-2.138184,-0.59399986
